"MLocID","SampleStartDate","OrganizationID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","Time_Basis...44","Time_Basis...46","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC","Final.Acute.Value","Cu","Acute.Toxic.Units","Tier","CMC_ug.L","CCC_ug.L","Chronic.Toxic.Unit","Result_Comments"
"14204660",2019-03-12,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:37:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.9,1.9,"feet",,2.75,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,34,9.4,3.4,,2.4,2,2.8,,7.1,1.13,4.9,4,6.4,,10.0593,0.9,0.377756128596139,0,5.0297,3.124,0.608194622279129,
"14204660",2019-03-20,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","08:17:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63587556,"Accepted",2,2,"ft",,2.6,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,30,7.5,3.5,,2,,2.2,,7.3,0.75,4.2,3,8.4,,11.0443,0.7,0.362181054309049,0,5.5221,3.4299,0.583107379223884,
"14204660",2019-03-20,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","08:17:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63587555,"Accepted",0.7,0.7,"ft",,2.6,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,30,7.5,3.5,,2,,2.2,,7.3,0.75,4.2,3,8.4,,11.0443,0.7,0.126763369008167,0,5.5221,3.4299,0.204087582728359,
"14204660",2019-03-20,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","08:17:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",2,2,"feet",,2.6,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,30,7.5,3.5,,2,,2.2,,7.3,0.75,4.2,3,8.4,,11.0443,0.7,0.362181054309049,0,5.5221,3.4299,0.583107379223884,
"14204660",2019-05-06,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63587654,"Accepted",1.4,1.4,"ft",,1.66,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,8.4,4,,1.2,,2.7,,7.3,0.46,4.7,2.8,13.5,,6.6787,0.8,0.419249543317462,0,3.3393,2.0741,0.674991562605467,
"14204660",2019-05-06,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63587653,"Accepted",0.8,0.8,"ft",,1.66,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,8.4,4,,1.2,,2.7,,7.3,0.46,4.7,2.8,13.5,,6.6787,0.8,0.239571167609978,0,3.3393,2.0741,0.385709464345981,
"14204660",2019-05-06,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.4,1.4,"feet",,1.66,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,36,8.4,4,,1.2,,2.7,,7.3,0.46,4.7,2.8,13.5,,6.6787,0.8,0.419249543317462,0,3.3393,2.0741,0.674991562605467,
"14204660",2019-06-03,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:59:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63587752,"Accepted",1.4,1.4,"ft",,4.93,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,8.2,4,,,,2.7,,7.5,0.49,4.7,2.8,14.3,,9.049,0.9,0.309426455961985,5,4.5245,2.8102,0.498185182549285,
"14204660",2019-06-03,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:59:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63587751,"Accepted",0.9,0.9,"ft",,4.93,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,8.2,4,,,,2.7,,7.5,0.49,4.7,2.8,14.3,,9.049,0.9,0.198917007404133,5,4.5245,2.8102,0.320261903067397,
"14204660",2019-06-03,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:59:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.4,1.4,"feet",,4.93,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,36,8.2,4,,,,2.7,,7.5,0.49,4.7,2.8,14.3,,9.049,0.9,0.309426455961985,5,4.5245,2.8102,0.498185182549285,
"14204660",2019-07-09,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63587984,"Accepted",0.6,0.6,"ft",,2.75,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,30,7.5,3.5,,1.3,,2.3,,7.6,0.42,4,2.2,12,,10.5359,0.6,0.113895216400911,0,5.268,3.272,0.183374083129584,
"14204660",2019-07-09,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63587985,"Accepted",1.3,1.3,"ft",,2.75,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,30,7.5,3.5,,1.3,,2.3,,7.6,0.42,4,2.2,12,,10.5359,0.6,0.246772968868641,0,5.268,3.272,0.397310513447433,
"14204660",2019-07-09,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:20:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.3,1.3,"feet",,2.75,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,30,7.5,3.5,,1.3,,2.3,,7.6,0.42,4,2.2,12,,10.5359,0.6,0.246772968868641,0,5.268,3.272,0.397310513447433,
"14204660",2019-07-22,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:38:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63588077,"Accepted",1.4,1.4,"ft",,3.31,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,29,6.9,3.1,,,,2.2,,7.6,,,,11.2,,10.1674,0.7,0.275389971870881,5,5.0837,3.1576,0.443374714973397,
"14204660",2019-07-22,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:38:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63588076,"Accepted",0.7,0.7,"ft",,3.31,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,29,6.9,3.1,,,,2.2,,7.6,,,,11.2,,10.1674,0.7,0.137694985935441,5,5.0837,3.1576,0.221687357486699,
"14204660",2019-07-22,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:38:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.4,1.4,"feet",,3.31,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,29,6.9,3.1,,,,2.2,,7.6,,,,11.2,,10.1674,0.7,0.275389971870881,5,5.0837,3.1576,0.443374714973397,
"14204660",2019-08-05,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:50:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63588148,"Accepted",1.3,1.3,"ft",,2.83,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,28,6.7,2.9,,1.2,,2.1,,7.2,0.4,3.8,2.1,11.1,,5.7808,0.7,0.449764738444506,0,2.8904,1.7953,0.724112961622013,
"14204660",2019-08-05,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","09:50:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63588147,"Accepted",0.7,0.7,"ft",,2.83,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,28,6.7,2.9,,1.2,,2.1,,7.2,0.4,3.8,2.1,11.1,,5.7808,0.7,0.24218101300858,0,2.8904,1.7953,0.38990697933493,
"14204660",2019-08-05,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","09:50:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.3,1.3,"feet",,2.83,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,28,6.7,2.9,,1.2,,2.1,,7.2,0.4,3.8,2.1,11.1,,5.7808,0.7,0.449764738444506,0,2.8904,1.7953,0.724112961622013,
"14204660",2019-10-08,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:04:00","PDT",832,"Copper",,"Dissolved","7440-50-8",63588270,"Accepted",1.3,1.3,"ft",,2.84,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,33,7.8,4.1,,,,2.5,,6.8,0.47,4.3,2.2,13.5,,3.2631,1.3,0.796812749003984,5,1.6315,1.0134,1.28281034142491,
"14204660",2019-10-08,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:04:00","PDT",832,"Copper",,"Total Recoverable","7440-50-8",63588271,"Accepted",1.4,1.4,"ft",,2.84,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,33,7.8,4.1,,,,2.5,,6.8,0.47,4.3,2.2,13.5,,3.2631,1.3,0.858106037388906,5,1.6315,1.0134,1.38148805999605,
"14204660",2019-10-08,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:04:00","PDT",832,"Copper",,"Recoverable","",,"Accepted",1.4,1.4,"feet",,2.84,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,33,7.8,4.1,,,,2.5,,6.8,0.47,4.3,2.2,13.5,,3.2631,1.3,0.858106037388906,5,1.6315,1.0134,1.38148805999605,
"14204660",2019-11-19,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:41:00","PST",832,"Copper",,"Total Recoverable","7440-50-8",63588365,"Accepted",1.9,1.9,"ft",,4.68,,,,,,,,,,,"CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%.","Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,10,5.1,,,3,2.9,,7.3,0.6,5.1,2.6,10.5,,6.9456,0.8,0.547108961068878,5,3.4728,2.157,0.880853036624942,
"14204660",2019-11-19,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:41:00","PST",832,"Copper",,"Dissolved","7440-50-8",63588364,"Accepted",0.8,0.8,"ft",,4.68,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,10,5.1,,,3,2.9,,7.3,0.6,5.1,2.6,10.5,,6.9456,0.8,0.230361667818475,5,3.4728,2.157,0.370885489105239,
"14204660",2019-11-19,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:41:00","PST",832,"Copper",,"Recoverable","",,"Accepted",1.9,1.9,"feet",,4.68,,,,,,,,,,"result may be affected by interference",,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,36,10,5.1,,,3,2.9,,7.3,0.6,5.1,2.6,10.5,,6.9456,0.8,0.547108961068878,5,3.4728,2.157,0.880853036624942,
"14204660",2019-12-04,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:01:00","PST",832,"Copper",,"Total Recoverable","7440-50-8",63588435,"Accepted",1,1,"ft",,3.56,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,34,9.5,5.1,,,3,2.9,,7.2,0.45,5,3,4.6,,6.0178,0.6,0.332347369470571,5,3.0089,1.8689,0.535074107763925,
"14204660",2019-12-04,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:01:00","PST",832,"Copper",,"Dissolved","7440-50-8",63588434,"Accepted",0.6,0.6,"ft",,3.56,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,34,9.5,5.1,,,3,2.9,,7.2,0.45,5,3,4.6,,6.0178,0.6,0.199408421682342,5,3.0089,1.8689,0.321044464658355,
"14204660",2019-12-04,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:01:00","PST",832,"Copper",,"Recoverable","",,"Accepted",1,1,"feet",,3.56,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,34,9.5,5.1,,,3,2.9,,7.2,0.45,5,3,4.6,,6.0178,0.6,0.332347369470571,5,3.0089,1.8689,0.535074107763925,
"14204660",2019-12-10,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","11:14:00","PST",832,"Copper",,"Total Recoverable","7440-50-8",63588503,"Accepted",1.2,1.2,"ft",,3.67,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,9.7,4.7,,,0,3,,7.1,0.59,5.3,3.4,7,,5.2553,0.8,0.456690516060283,5,2.6276,1.6321,0.735249065620979,
"14204660",2019-12-10,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","11:14:00","PST",832,"Copper",,"Dissolved","7440-50-8",63588502,"Accepted",0.8,0.8,"ft",,3.67,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,36,9.7,4.7,,,0,3,,7.1,0.59,5.3,3.4,7,,5.2553,0.8,0.304460344040189,5,2.6276,1.6321,0.490166043747319,
"14204660",2019-12-10,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","11:14:00","PST",832,"Copper",,"Recoverable","",,"Accepted",1.2,1.2,"feet",,3.67,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,36,9.7,4.7,,,0,3,,7.1,0.59,5.3,3.4,7,,5.2553,0.8,0.456690516060283,5,2.6276,1.6321,0.735249065620979,
"14204660",2019-12-12,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:10:00","PST",832,"Copper",,"Total Recoverable","7440-50-8",63588570,"Accepted",3.5,3.5,"ft",,1.83,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,37,10,5.7,,2.4,4,3.1,,7.3,0.82,5.6,4,7.2,,13.3574,1.1,0.524054082381302,0,6.6787,4.1483,0.843719113853868,
"14204660",2019-12-12,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:10:00","PST",832,"Copper",,"Dissolved","7440-50-8",63588569,"Accepted",1.1,1.1,"ft",,1.83,,,,,,,,,,,,"Elements, wf, ICP-AES (DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,37,10,5.7,,2.4,4,3.1,,7.3,0.82,5.6,4,7.2,,13.3574,1.1,0.164702711605552,0,6.6787,4.1483,0.265168864354073,
"14204660",2019-12-12,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,,,,"Sample-Routine","Water","Surface Water","10:10:00","PST",832,"Copper",,"Recoverable","",,"Accepted",3.5,3.5,"feet",,1.83,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)","",,"Lower Reporting Limit",0.08,"ug/l","",,"","","",,,,,,"=","ug/l","ug/l","Actual",,,,37,10,5.7,,2.4,4,3.1,,7.3,0.82,5.6,4,7.2,,13.3574,1.1,0.524054082381302,0,6.6787,4.1483,0.843719113853868,
"14204660",2019-12-17,"USGS-OR","TUALATIN R AT SW FERN HILL RD, NR FOREST GROVE, OR","Tualatin River","Tualatin River","River/Stream","City of Forest Grove-Tualatin River",150,"OR_SR_1709001002_02_104104",2,2,2,"Willamette","MARINE WEST COAST FOREST",3,15,45,1,,,"Sample-Routine","Water","Surface Water","10:57:00","PST",832,"Copper",,"Total Recoverable","7440-50-8",63588639,"Accepted",1.7,1.7,"ft",,2.94,,,,,,,,,,,,"Elements,wu,ICP-AES(6010B,DODEC)",,,,,,,,,,,,,,,,"=","ug/l","ug/l","Actual",,,,33,9.3,5.6,,1.5,3,3.1,,7.2,0.59,5.6,3.9,5.5,,7.276,0.7,0.467289719626168,0,3.638,2.2596,0.752345547884581,
