"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","Time_Basis...44","Time_Basis...46","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"CWS(NOSTORETID)","3821012-CWS","BEAVERTON CREEK NEAR ORENCO","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",142,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-05,"07:58:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69705915,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,72.9,NA,NA,NA,NA,NA,NA,NA,4.9
"CWS(NOSTORETID)","3821012-CWS","BEAVERTON CREEK NEAR ORENCO","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",142,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-05,"07:58:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69705916,"Validated",2.33,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,72.9,NA,NA,NA,NA,NA,NA,NA,4.9
"CWS(NOSTORETID)","3821012-CWS","BEAVERTON CREEK NEAR ORENCO","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",142,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-08,"11:59:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69705979,"Validated",1.47,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,97.3,NA,NA,NA,NA,NA,NA,NA,2.98
"CWS(NOSTORETID)","3821012-CWS","BEAVERTON CREEK NEAR ORENCO","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",142,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-08,"11:59:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69705978,"Validated",1.05,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,97.3,NA,NA,NA,NA,NA,NA,NA,2.98
"CWS(NOSTORETID)","3821012-CWS","BEAVERTON CREEK NEAR ORENCO","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",142,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-04,"10:04:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69706014,"Validated",2.23,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,57.4,NA,NA,NA,NA,NA,NA,NA,7.67
"CWS(NOSTORETID)","3821012-CWS","BEAVERTON CREEK NEAR ORENCO","Beaverton Creek","Beaverton Creek","River/Stream","Beaverton Creek",142,"OR_SR_1709001004_02_104134",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-04,"10:04:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69706015,"Validated",7.53,7.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,57.4,NA,NA,NA,NA,NA,NA,NA,7.67
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-08,"07:51:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69706066,"Validated",0.898,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,74.4,NA,NA,NA,NA,NA,NA,NA,2.96
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-08,"07:51:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69706065,"Validated",0.732,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,74.4,NA,NA,NA,NA,NA,NA,NA,2.96
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-04,"09:15:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69706117,"Validated",1.29,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,3.43
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-04,"09:15:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69706118,"Validated",0.93,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,3.43
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-07,"09:53:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69706174,"Validated",0.942,0.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,NA,NA
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-07,"09:53:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69706173,"Validated",0.596,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,NA,NA
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-05,"09:31:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69706207,"Validated",1.29,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,35.3,NA,NA,NA,NA,NA,NA,NA,2.67
"CWS(NOSTORETID)","3835020-CWS","CHICKEN CR ON SCHOLLS-SHERWOOD","Chicken Creek","Chicken Creek","River/Stream","Chicken Creek",131,"OR_SR_1709001005_02_104140",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-04-05,"09:31:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69706206,"Validated",1.23,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,35.3,NA,NA,NA,NA,NA,NA,NA,2.67
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-01-21,"10:46:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502060,"Final",1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,69.7,6.13,NA,NA,NA,NA,NA,NA,3.13
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-04-06,"10:33:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502065,"Final",1.88,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled times in PST. ( 04-06-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,79.9,6.86,NA,NA,NA,NA,NA,NA,3.1
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-07-15,"09:31:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502109,"Final",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled time in PST. ( 07-15-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,116,10.6,NA,NA,NA,NA,NA,NA,4.14
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2020-10-14,"10:12:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502048,"Final",2.44,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled time in PST. ( 10-14-20)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,62,5.3,NA,NA,NA,NA,NA,NA,5.61
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-01-21,"10:01:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",83502085,"Final",1.36,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,84.8,7.12,NA,NA,NA,NA,NA,NA,2.82
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-04-07,"09:22:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502036,"Final",1.38,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled time in PST. ( 04-07-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,105,9.24,NA,NA,NA,NA,NA,NA,3.16
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-07-08,"08:30:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502116,"Final",1.47,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled time in PST. ( 07-08-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,131,11.8,NA,NA,NA,NA,NA,NA,4.66
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-10-04,"09:50:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502118,"Final",1.99,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled time in PST. ( 10-04-21)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,104,8.88,NA,NA,NA,NA,NA,NA,4.34
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2022-02-07,"10:54:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",83502057,"Final",1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,117,10.1,NA,NA,NA,NA,NA,NA,NA
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2022-04-05,"11:10:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502040,"Final",2.53,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled time in PST. ( 04-05-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,64.4,5.44,NA,NA,NA,NA,NA,NA,5.2
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2022-07-11,"10:02:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502044,"Final",1.35,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note:  Sampled time in PST. ( 07-11-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,123,10.9,NA,NA,NA,NA,NA,NA,4.25
"CWS(NOSTORETID)","3840012-CWS","FANNO CREEK AT DURHAM ROAD","Fanno Creek","Fanno Creek","River/Stream","Fanno Creek",126,"OR_SR_1709001005_02_104141",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2022-10-03,"09:49:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",83502053,"Final",1.82,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample Comments: Note: sampled date time in PST ( 10-03-22)","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Practical Quantitation Limit","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,166,14.4,NA,NA,NA,NA,NA,NA,6.22
"CWS(NOSTORETID)","3850006-CWS","DAWSON CREEK AT BROOKWOOD","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",140,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-07,"09:50:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69706459,"Validated",0.502,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,4.48
"CWS(NOSTORETID)","3850006-CWS","DAWSON CREEK AT BROOKWOOD","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",140,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-07,"09:50:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69706460,"Validated",0.813,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,NA,NA,NA,NA,NA,4.48
"CWS(NOSTORETID)","3850006-CWS","DAWSON CREEK AT BROOKWOOD","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",140,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-05,"07:36:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69706511,"Validated",1.09,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,4.86
"CWS(NOSTORETID)","3850006-CWS","DAWSON CREEK AT BROOKWOOD","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",140,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-05,"07:36:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69706512,"Validated",1.04,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,4.86
"CWS(NOSTORETID)","3850006-CWS","DAWSON CREEK AT BROOKWOOD","Dawson Creek","Dawson Creek","River/Stream","Lower Rock Creek",140,"OR_WS_170900100403_02_104508",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-08,"11:29:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69706574,"Validated",0.797,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.0214,"ug/l","Minimum Reporting Level","ug/l",0.406,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,2.37
